gene,expressed_in_human_nhp,No_variability_within_classes,Div_in_ExN,Div_in_InN,Div_in_NonN,Div_in_atleast1class,human_mammal_adj_pval,human_vert_adj_pval,Div_in_bulk,Divergence_category
SAAL1,1,FALSE,0,0,0,0,1,1,0,NA
SAC3D1,1,FALSE,0,0,1,1,1,1,0,Diverged_in_single-cell
SACM1L,1,FALSE,0,0,0,0,0.893876156,1,0,NA
SACS,1,FALSE,0,0,0,0,1,1,0,NA
SAE1,1,FALSE,0,0,0,0,0.558495726,1,0,NA
SAFB,1,FALSE,0,0,0,0,1,0.597021627,0,NA
SAFB2,1,FALSE,0,0,0,0,0.053972673,0.005167823,0,NA
SAG,1,FALSE,0,0,1,1,0.055186324,1,0,Diverged_in_single-cell
SALL2,1,FALSE,0,0,0,0,NA,NA,0,NA
SALL3,1,FALSE,1,0,0,1,0.144744932,1,0,Diverged_in_single-cell
SALL4,0,FALSE,0,0,1,1,1,1,0,NA
SAMD1,1,FALSE,0,1,1,1,0.285510415,1,0,Diverged_in_single-cell
SAMD10,1,FALSE,0,1,1,1,1,1,0,Diverged_in_single-cell
SAMD11,1,FALSE,0,0,0,0,1,1,0,NA
SAMD12,1,FALSE,0,0,0,0,1,1,0,NA
SAMD13,1,FALSE,0,0,0,0,1,1,0,NA
SAMD14,1,FALSE,0,0,0,0,0.015551642,1,0,NA
SAMD15,1,FALSE,0,0,0,0,0.66916297,1,0,NA
SAMD3,1,FALSE,0,0,1,1,0.031000407,1,0,Diverged_in_single-cell
SAMD4A,1,FALSE,0,0,0,0,1,1,0,NA
SAMD4B,1,FALSE,0,0,0,0,1,1,0,NA
SAMD7,1,FALSE,0,0,1,1,1,1,0,Diverged_in_single-cell
SAMD8,1,FALSE,0,0,0,0,0.762989515,1,0,NA
SAMD9L,1,FALSE,1,0,0,1,0.032371716,1,0,Diverged_in_single-cell
SAMHD1,1,FALSE,0,0,0,0,1,1,0,NA
SAMM50,1,FALSE,0,0,0,0,0.806368642,1,0,NA
SAP130,1,FALSE,0,0,1,1,0.162858236,1,0,Diverged_in_single-cell
SAP18,1,FALSE,0,0,0,0,1,1,0,NA
SAP30,1,FALSE,0,0,0,0,1,1,0,NA
SAP30BP,1,FALSE,0,0,0,0,0.005177932,1,0,NA
SAP30L,1,FALSE,0,0,0,0,1,1,0,NA
SAPCD2,1,FALSE,0,0,0,0,0.082591159,1,0,NA
SAR1A,1,FALSE,0,0,0,0,1,1,0,NA
SAR1B,1,FALSE,0,0,0,0,0.967499212,1,0,NA
SARAF,1,FALSE,0,0,0,0,0.618954167,1,0,NA
SARDH,1,FALSE,0,0,0,0,0.825050768,1,0,NA
SARM1,1,FALSE,0,0,1,1,0.549800291,1,0,Diverged_in_single-cell
SARNP,1,FALSE,0,1,0,1,6.58E-08,8.16E-06,1,Diverged_in_both
SARS,1,FALSE,0,0,0,0,NA,NA,0,NA
SARS2,1,FALSE,0,0,0,0,1.79E-05,8.16E-06,1,Diverged_in_bulk
SART1,1,FALSE,0,0,1,1,0.657266807,1,0,Diverged_in_single-cell
SART3,1,FALSE,0,0,0,0,0.006087963,1,0,NA
SASH1,1,FALSE,0,0,0,0,1,1,0,NA
SASH3,1,FALSE,0,1,0,1,0.725685757,1,0,Diverged_in_single-cell
SASS6,1,FALSE,0,0,0,0,1,1,0,NA
SAT1,1,FALSE,0,0,0,0,1,1,0,NA
SAT2,1,FALSE,0,0,0,0,0.151946191,1,0,NA
SATB1,1,FALSE,0,0,0,0,0.303898426,1,0,NA
SATB2,1,FALSE,0,0,0,0,0.697158799,1,0,NA
SATL1,1,FALSE,1,0,0,1,1,1,0,Diverged_in_single-cell
SAV1,1,FALSE,0,0,0,0,1,1,0,NA
SAXO1,1,FALSE,0,1,0,1,1,1,0,Diverged_in_single-cell
SAXO2,1,FALSE,0,0,0,0,1,1,0,NA
SAYSD1,1,FALSE,0,0,0,0,0.722912664,1,0,NA
SBDS,1,FALSE,0,0,0,0,0.681043024,1,0,NA
SBF1,1,FALSE,1,0,0,1,1,1,0,Diverged_in_single-cell
SBF2,1,FALSE,0,0,0,0,1,1,0,NA
SBK2,1,FALSE,1,0,1,1,1,1,0,Diverged_in_single-cell
SBNO1,1,FALSE,0,0,0,0,0.456037221,1,0,NA
SBSN,1,FALSE,1,0,0,1,NA,NA,0,Diverged_in_single-cell
SBSPON,1,FALSE,0,1,1,1,0.014951539,1,0,Diverged_in_single-cell
SC5D,1,FALSE,1,0,0,1,0.051040825,1,0,Diverged_in_single-cell
SCAF11,1,FALSE,0,0,0,0,1,1,0,NA
SCAF4,1,FALSE,1,1,0,1,0.968844622,1,0,Diverged_in_single-cell
SCAF8,1,FALSE,0,0,0,0,0.777004172,1,0,NA
SCAI,1,FALSE,0,0,0,0,0.014450869,1,0,NA
SCAMP1,1,FALSE,0,0,0,0,1,1,0,NA
SCAMP2,1,FALSE,0,0,0,0,0.989498431,1,0,NA
SCAMP3,1,FALSE,0,0,1,1,0.011475097,1,0,Diverged_in_single-cell
SCAMP4,1,FALSE,0,0,0,0,1,1,0,NA
SCAMP5,1,FALSE,0,0,0,0,1,1,0,NA
SCAND1,1,FALSE,0,0,0,0,1,1,0,NA
SCAP,1,FALSE,0,0,0,0,1,1,0,NA
SCAPER,1,FALSE,0,0,0,0,1,1,0,NA
SCARA3,1,FALSE,0,0,0,0,0.640819941,1,0,NA
SCARA5,1,FALSE,0,0,1,1,0.003249261,1,0,Diverged_in_single-cell
SCARB1,1,FALSE,0,0,0,0,1,1,0,NA
SCARB2,1,FALSE,0,0,0,0,0.315589665,1,0,NA
SCARF1,1,FALSE,1,0,0,1,3.79E-05,1,0,Diverged_in_single-cell
SCARF2,1,FALSE,0,0,0,0,0.927270923,1,0,NA
SCCPDH,1,FALSE,0,0,0,0,1,1,0,NA
SCD,1,FALSE,0,0,0,0,1,1,0,NA
SCD5,1,FALSE,0,0,0,0,0.601102354,1,0,NA
SCEL,1,FALSE,0,0,0,0,0.951460084,1,0,NA
SCFD1,1,FALSE,0,0,0,0,0.053591266,1,0,NA
SCFD2,1,FALSE,0,0,0,0,1,1,0,NA
SCG2,1,FALSE,0,0,0,0,0.080029123,1,0,NA
SCG3,1,FALSE,0,0,0,0,0.188126079,1,0,NA
SCG5,1,FALSE,0,0,0,0,0.009290441,1,0,NA
SCGB1A1,0,FALSE,0,1,0,1,NA,NA,0,NA
SCGB3A1,0,TRUE,0,1,0,1,NA,NA,0,NA
SCGN,1,FALSE,1,0,1,1,1,1,0,Diverged_in_single-cell
SCIMP,1,FALSE,0,0,0,0,NA,NA,0,NA
SCIN,1,FALSE,1,0,0,1,0.410200386,1,0,Diverged_in_single-cell
SCLT1,1,FALSE,0,0,0,0,0.395532122,1,0,NA
SCLY,1,FALSE,1,0,1,1,0.000489575,0.587512026,0,Diverged_in_single-cell
SCMH1,1,FALSE,0,0,0,0,0.064075995,1,0,NA
SCML1,1,FALSE,0,0,0,0,1,1,0,NA
SCML2,1,FALSE,0,0,0,0,0.901407665,1,0,NA
SCML4,1,FALSE,0,0,1,1,1,1,0,Diverged_in_single-cell
SCN10A,1,FALSE,0,1,0,1,1,1,0,Diverged_in_single-cell
SCN11A,1,FALSE,0,0,1,1,1,1,0,Diverged_in_single-cell
SCN1B,1,FALSE,0,0,0,0,1,1,0,NA
SCN2B,1,FALSE,0,0,1,1,1,1,0,Diverged_in_single-cell
SCN3A,1,FALSE,0,0,0,0,0.667054765,1,0,NA
SCN3B,1,FALSE,0,0,0,0,0.762989515,1,0,NA
SCN4A,0,FALSE,0,1,1,1,0.377225383,1,0,NA
SCN4B,1,FALSE,0,0,1,1,0.005758474,1,0,Diverged_in_single-cell
SCN5A,1,FALSE,0,0,0,0,0.927821766,0.876022727,0,NA
SCN7A,1,FALSE,0,0,0,0,NA,NA,0,NA
SCN8A,1,FALSE,0,0,0,0,0.797354975,1,0,NA
SCN9A,1,FALSE,0,0,0,0,0.216163622,1,0,NA
SCNM1,1,FALSE,1,0,1,1,1,1,0,Diverged_in_single-cell
SCNN1A,1,FALSE,0,1,0,1,1,1,0,Diverged_in_single-cell
SCOC,1,FALSE,0,0,0,0,1,1,0,NA
SCP2,1,FALSE,0,0,0,0,0.595083258,1,0,NA
SCP2D1,0,TRUE,1,1,0,1,NA,NA,0,NA
SCPEP1,1,FALSE,0,0,0,0,1,1,0,NA
SCRG1,1,FALSE,0,0,0,0,0.177826798,1,0,NA
SCRN1,1,FALSE,0,0,0,0,0.131063476,1,0,NA
SCRN2,1,FALSE,0,0,0,0,1,1,0,NA
SCRN3,1,FALSE,0,0,0,0,1,1,0,NA
SCRT1,1,FALSE,0,0,0,0,1,1,0,NA
SCTR,1,FALSE,0,0,0,0,0.945791729,1,0,NA
SCUBE1,1,FALSE,0,0,0,0,0.159884141,1,0,NA
SCUBE2,1,FALSE,0,0,0,0,0.790851181,1,0,NA
SCUBE3,1,FALSE,0,0,0,0,0.773234727,1,0,NA
SCX,1,FALSE,0,0,0,0,1,1,0,NA
SCYL2,1,FALSE,0,0,0,0,1,1,0,NA
SCYL3,1,FALSE,0,0,1,1,0.267735146,1,0,Diverged_in_single-cell
SDAD1,1,FALSE,0,1,0,1,1,1,0,Diverged_in_single-cell
SDC1,0,FALSE,1,0,0,1,0.825050768,1,0,NA
SDC2,1,FALSE,0,0,0,0,1,1,0,NA
SDC3,1,FALSE,0,0,0,0,1,1,0,NA
SDC4,1,FALSE,1,0,0,1,1,1,0,Diverged_in_single-cell
SDCBP,1,FALSE,0,0,0,0,1,1,0,NA
SDCBP2,1,FALSE,0,1,0,1,0.881491125,1,0,Diverged_in_single-cell
SDCCAG8,1,FALSE,0,0,0,0,0.27700267,1,0,NA
SDE2,1,FALSE,0,1,0,1,0.092933148,1,0,Diverged_in_single-cell
SDF2,1,FALSE,1,0,1,1,1,1,0,Diverged_in_single-cell
SDF2L1,1,FALSE,0,0,0,0,1,1,0,NA
SDF4,1,FALSE,1,1,1,1,0.259229157,1,0,Diverged_in_single-cell
SDHA,1,FALSE,0,0,0,0,1,1,0,NA
SDHAF1,1,FALSE,0,0,1,1,1,1,0,Diverged_in_single-cell
SDHAF2,1,FALSE,0,0,0,0,1,1,0,NA
SDHAF3,1,FALSE,0,0,0,0,1,1,0,NA
SDHAF4,1,FALSE,1,0,0,1,1,1,0,Diverged_in_single-cell
SDHB,1,FALSE,0,0,0,0,0.205294835,0.998161729,0,NA
SDHC,1,FALSE,0,0,0,0,0.009145194,1,0,NA
SDHD,1,FALSE,0,0,1,1,0.540936769,1,0,Diverged_in_single-cell
SDK1,1,FALSE,0,0,0,0,0.293704321,1,0,NA
SDK2,1,FALSE,0,0,0,0,1,1,0,NA
SDR16C5,1,FALSE,0,0,0,0,1,1,0,NA
SDR39U1,1,FALSE,0,0,1,1,0.762989515,1,0,Diverged_in_single-cell
SDR9C7,0,FALSE,1,1,1,1,0.002834656,0.000211221,1,NA
SDS,1,FALSE,1,1,0,1,0.11092991,1,0,Diverged_in_single-cell
SDSL,1,FALSE,0,0,0,0,1,1,0,NA
SEC11A,1,FALSE,0,0,0,0,0.244197818,1,0,NA
SEC11C,1,FALSE,0,0,0,0,0.247432089,1,0,NA
SEC13,1,FALSE,0,0,0,0,1,1,0,NA
SEC14L1,1,FALSE,0,0,0,0,1,1,0,NA
SEC14L2,1,FALSE,0,0,0,0,0.820037884,1,0,NA
SEC14L3,0,FALSE,0,1,0,1,0.363878925,1,0,NA
SEC16A,1,FALSE,1,0,0,1,1,1,0,Diverged_in_single-cell
SEC22A,1,FALSE,0,0,0,0,0.736017562,1,0,NA
SEC22B,1,FALSE,1,0,0,1,1,1,0,Diverged_in_single-cell
SEC22C,1,FALSE,0,0,0,0,0.044745929,0.086250485,0,NA
SEC23A,1,FALSE,0,0,0,0,0.490007075,1,0,NA
SEC23B,1,FALSE,0,0,0,0,1,1,0,NA
SEC23IP,1,FALSE,0,0,1,1,0.376181488,1,0,Diverged_in_single-cell
SEC24A,1,FALSE,0,0,1,1,0.873429308,1,0,Diverged_in_single-cell
SEC24B,1,FALSE,0,0,0,0,1,1,0,NA
SEC24C,1,FALSE,1,0,0,1,0.873429308,1,0,Diverged_in_single-cell
SEC24D,1,FALSE,0,0,0,0,1,1,0,NA
SEC31A,1,FALSE,0,0,0,0,1,1,0,NA
SEC31B,1,FALSE,0,0,0,0,0.933712412,1,0,NA
SEC61A1,1,FALSE,0,0,0,0,1,1,0,NA
SEC61A2,1,FALSE,0,0,0,0,0.469055357,1,0,NA
SEC61B,1,FALSE,0,0,0,0,0.588541068,1,0,NA
SEC61G,1,FALSE,0,0,0,0,1,1,0,NA
SEC62,1,FALSE,0,0,0,0,0.502229605,1,0,NA
SEC63,1,FALSE,0,0,0,0,1,1,0,NA
SECISBP2,1,FALSE,0,0,0,0,1,1,0,NA
SECISBP2L,1,FALSE,0,0,0,0,1,1,0,NA
SEH1L,1,FALSE,0,0,0,0,1,1,0,NA
SEL1L,1,FALSE,0,0,0,0,1,1,0,NA
SEL1L2,1,FALSE,0,0,0,0,0.790851181,1,0,NA
SEL1L3,1,FALSE,0,0,0,0,0.580914924,1,0,NA
SELE,0,FALSE,1,1,1,1,1,1,0,NA
SELENBP1,0,FALSE,1,1,0,1,1,1,0,NA
SELL,0,TRUE,1,0,0,1,1,1,0,NA
SELP,1,FALSE,0,0,1,1,1,1,0,Diverged_in_single-cell
SELPLG,1,FALSE,0,0,0,0,NA,NA,0,NA
SEMA3A,1,FALSE,0,0,0,0,0.04008677,1,0,NA
SEMA3B,1,FALSE,0,0,0,0,0.415380453,1,0,NA
SEMA3C,1,FALSE,0,0,0,0,0.274837627,1,0,NA
SEMA3D,1,FALSE,0,0,0,0,1,1,0,NA
SEMA3E,1,FALSE,0,0,0,0,1,1,0,NA
SEMA3F,1,FALSE,0,0,0,0,1,1,0,NA
SEMA3G,0,FALSE,1,1,0,1,0.325525034,1,0,NA
SEMA4A,1,FALSE,0,0,0,0,1,1,0,NA
SEMA4B,1,FALSE,0,0,0,0,0.927821766,1,0,NA
SEMA4C,1,FALSE,0,0,0,0,0.002568795,1,0,NA
SEMA4D,1,FALSE,0,0,0,0,1,1,0,NA
SEMA4F,1,FALSE,1,0,1,1,1,1,0,Diverged_in_single-cell
SEMA4G,1,FALSE,0,0,0,0,0.078781031,1,0,NA
SEMA5A,1,FALSE,0,0,0,0,0.03523104,1,0,NA
SEMA5B,1,FALSE,0,0,0,0,0.745245947,1,0,NA
SEMA6A,1,FALSE,0,0,0,0,0.012424761,0.009129988,1,Diverged_in_bulk
SEMA6B,1,FALSE,0,0,0,0,1,1,0,NA
SEMA6C,1,FALSE,0,0,0,0,0.502229605,1,0,NA
SEMA6D,1,FALSE,0,0,0,0,1,1,0,NA
SEMA7A,1,FALSE,0,0,0,0,0.92289343,1,0,NA
SENP1,1,FALSE,0,0,0,0,0.968844622,1,0,NA
SENP2,1,FALSE,0,0,0,0,0.523740832,1,0,NA
SENP3,1,FALSE,1,1,0,1,0.009428799,1,0,Diverged_in_single-cell
SENP5,1,FALSE,0,0,0,0,0.349613235,1,0,NA
SENP6,1,FALSE,0,0,0,0,0.469886449,1,0,NA
SENP7,1,FALSE,0,0,0,0,1,1,0,NA
SENP8,1,FALSE,0,0,0,0,0.836406368,1,0,NA
SEPHS1,1,FALSE,0,0,0,0,1,1,0,NA
SEPSECS,1,FALSE,0,0,0,0,1,1,0,NA
SERAC1,1,FALSE,0,0,0,0,1,1,0,NA
SERBP1,1,FALSE,0,0,0,0,1,1,0,NA
SERF1A,1,TRUE,0,0,0,0,6.56E-07,0.004828829,1,NA
SERF2,1,FALSE,1,0,0,1,1,1,0,Diverged_in_single-cell
SERGEF,1,FALSE,0,0,0,0,0.997213955,1,0,NA
SERINC1,1,FALSE,0,0,0,0,0.162858236,1,0,NA
SERINC2,0,FALSE,0,0,0,0,1,1,0,NA
SERINC3,1,FALSE,0,0,0,0,0.060417329,1,0,NA
SERINC4,1,FALSE,0,1,0,1,0.013093198,0.146700094,0,Diverged_in_single-cell
SERINC5,1,FALSE,0,0,0,0,1,1,0,NA
SERP1,1,FALSE,0,0,1,1,0.000996609,1,0,Diverged_in_single-cell
SERPINA1,0,TRUE,0,0,0,0,0.893876156,1,0,NA
SERPINA10,0,FALSE,0,0,0,0,6.91E-06,0.724210187,0,NA
SERPINA11,0,TRUE,0,0,0,0,0.007751499,0.000843418,1,NA
SERPINA5,0,FALSE,0,1,0,1,0.802878653,0.425665644,0,NA
SERPINA6,0,FALSE,1,0,0,1,5.09E-05,8.16E-06,1,NA
SERPINB1,1,FALSE,0,0,0,0,1,1,0,NA
SERPINB10,0,FALSE,1,0,0,1,1,1,0,NA
SERPINB11,0,TRUE,0,0,0,0,1,1,0,NA
SERPINB12,0,FALSE,1,1,1,1,NA,NA,0,NA
SERPINB13,0,TRUE,0,1,0,1,1,1,0,NA
SERPINB5,0,FALSE,1,1,0,1,1,1,0,NA
SERPINB7,0,FALSE,0,0,1,1,NA,NA,0,NA
SERPINB9,1,FALSE,0,0,0,0,1,1,0,NA
SERPINC1,1,FALSE,0,1,1,1,0.399309838,1,0,Diverged_in_single-cell
SERPIND1,1,FALSE,0,1,0,1,0.434285352,1,0,Diverged_in_single-cell
SERPINE1,1,FALSE,0,0,0,0,1,1,0,NA
SERPINE2,1,FALSE,0,0,0,0,0.824719118,1,0,NA
SERPINE3,1,FALSE,0,0,0,0,1,1,0,NA
SERPINF1,1,FALSE,0,0,0,0,0.000166007,0.002495741,1,Diverged_in_bulk
SERPINF2,1,FALSE,0,0,0,0,1,1,0,NA
SERPING1,1,FALSE,0,0,0,0,0.043905155,1,0,NA
SERPINH1,1,FALSE,0,1,0,1,2.62E-05,1,0,Diverged_in_single-cell
SERPINI1,1,FALSE,0,0,0,0,1,1,0,NA
SERPINI2,1,FALSE,0,0,0,0,NA,NA,0,NA
SERTAD1,1,FALSE,0,0,0,0,NA,NA,0,NA
SERTAD2,1,FALSE,0,0,0,0,1,1,0,NA
SERTAD3,1,FALSE,0,0,0,0,NA,NA,0,NA
SERTAD4,1,FALSE,0,0,0,0,0.002718873,1,0,NA
SERTM1,1,FALSE,0,0,0,0,1,1,0,NA
SESN1,1,FALSE,0,0,0,0,0.088068216,1,0,NA
SESN2,1,FALSE,0,0,0,0,0.001254535,1,0,NA
SESN3,1,FALSE,0,0,0,0,0.770577292,1,0,NA
SESTD1,1,FALSE,0,0,0,0,1,1,0,NA
SETBP1,1,FALSE,0,0,0,0,1,1,0,NA
SETD1B,1,FALSE,0,0,0,0,0.998839095,1,0,NA
SETD2,1,FALSE,0,0,0,0,0.942095262,1,0,NA
SETD3,1,FALSE,0,0,0,0,0.228393506,1,0,NA
SETD4,1,FALSE,0,0,0,0,1,1,0,NA
SETD5,1,FALSE,0,0,0,0,0.873429308,1,0,NA
SETD7,1,FALSE,0,0,0,0,0.140798654,1,0,NA
SETD9,1,FALSE,0,0,0,0,1,1,0,NA
SETDB1,1,FALSE,0,0,0,0,1,1,0,NA
SETX,1,FALSE,0,0,0,0,1,1,0,NA
SEZ6,1,FALSE,0,0,0,0,0.730887486,1,0,NA
SEZ6L,1,FALSE,0,0,0,0,0.001556841,0.001576577,1,Diverged_in_bulk
SF1,1,FALSE,0,0,0,0,0.626090716,1,0,NA
SF3A1,1,FALSE,1,1,0,1,1,1,0,Diverged_in_single-cell
SF3A2,1,FALSE,0,0,0,0,0.590195007,1,0,NA
SF3A3,1,FALSE,0,0,0,0,1,1,0,NA
SF3B1,1,FALSE,1,0,0,1,0.109279965,1,0,Diverged_in_single-cell
SF3B2,1,FALSE,0,0,0,0,1,1,0,NA
SF3B4,1,FALSE,0,0,1,1,0.648736087,1,0,Diverged_in_single-cell
SF3B5,1,FALSE,0,0,1,1,1,1,0,Diverged_in_single-cell
SF3B6,1,FALSE,1,1,1,1,0.100544718,1,0,Diverged_in_single-cell
SFI1,1,FALSE,0,0,0,0,0.564460975,1,0,NA
SFMBT1,1,FALSE,0,0,0,0,1,1,0,NA
SFMBT2,1,FALSE,0,0,0,0,1,1,0,NA
SFN,0,FALSE,0,0,1,1,1,1,0,NA
SFPQ,1,FALSE,0,0,0,0,1,1,0,NA
SFR1,1,FALSE,0,0,0,0,0.151946191,1,0,NA
SFRP1,1,FALSE,0,0,0,0,1,1,0,NA
SFRP2,1,FALSE,0,0,0,0,1,1,0,NA
SFRP4,1,FALSE,0,0,0,0,0.376181488,1,0,NA
SFRP5,0,FALSE,0,0,1,1,1,1,0,NA
SFSWAP,1,FALSE,0,0,0,0,0.14440577,1,0,NA
SFT2D1,1,FALSE,0,0,0,0,1,1,0,NA
SFT2D2,1,FALSE,0,0,0,0,1,1,0,NA
SFT2D3,1,FALSE,1,0,1,1,5.44E-06,0.002374184,1,Diverged_in_both
SFTPB,0,FALSE,0,1,0,1,0.507764957,1,0,NA
SFTPC,0,FALSE,0,0,0,0,NA,NA,0,NA
SFXN1,1,FALSE,0,0,0,0,0.565832414,1,0,NA
SFXN2,1,FALSE,0,0,0,0,1,1,0,NA
SFXN3,1,FALSE,0,0,0,0,0.97078208,1,0,NA
SFXN4,1,FALSE,0,0,0,0,1,1,0,NA
SFXN5,1,FALSE,0,0,0,0,0.007984435,1,0,NA
SGCA,0,FALSE,0,0,0,0,0.541564196,1,0,NA
SGCB,1,FALSE,1,0,0,1,0.434922574,1,0,Diverged_in_single-cell
SGCD,1,FALSE,0,0,0,0,0.04672707,1,0,NA
SGCE,1,FALSE,0,0,0,0,8.28E-06,1,0,NA
SGCG,1,FALSE,0,0,1,1,0.000677092,0.019338693,1,Diverged_in_both
SGCZ,1,FALSE,0,0,0,0,1,1,0,NA
SGIP1,1,FALSE,0,0,0,0,1,1,0,NA
SGK1,1,FALSE,0,0,0,0,1,1,0,NA
SGK2,1,FALSE,0,0,0,0,0.003762137,1,0,NA
SGMS1,1,FALSE,0,0,0,0,1,1,0,NA
SGMS2,1,FALSE,0,0,1,1,1,1,0,Diverged_in_single-cell
SGPL1,1,FALSE,0,0,0,0,1,1,0,NA
SGPP1,1,FALSE,1,0,0,1,1.94E-05,0.016345308,1,Diverged_in_both
SGPP2,1,FALSE,0,0,0,0,1,1,0,NA
SGSH,1,FALSE,0,0,0,0,0.669455817,1,0,NA
SGSM1,1,FALSE,0,0,0,0,0.866754878,1,0,NA
SGSM2,1,FALSE,0,0,0,0,0.497059488,1,0,NA
SGSM3,1,FALSE,0,0,1,1,0.003862078,1,0,Diverged_in_single-cell
SGTA,1,FALSE,0,0,0,0,0.469886449,1,0,NA
SGTB,1,FALSE,0,0,0,0,1,1,0,NA
SH2B2,1,FALSE,0,0,0,0,1,1,0,NA
SH2B3,1,FALSE,0,0,0,0,0.933712412,1,0,NA
SH2D1B,1,FALSE,0,0,0,0,0.463078762,1,0,NA
SH2D2A,0,TRUE,1,0,0,1,0.473989645,1,0,NA
SH2D3A,1,FALSE,0,0,0,0,0.000651083,1,0,NA
SH2D3C,1,FALSE,0,0,0,0,1,1,0,NA
SH2D4A,1,FALSE,0,0,0,0,0.002345563,0.000576505,1,Diverged_in_bulk
SH2D4B,1,FALSE,0,0,0,0,1,1,0,NA
SH2D5,1,FALSE,0,0,0,0,1,1,0,NA
SH2D7,1,FALSE,0,0,0,0,1,1,0,NA
SH3BGR,1,FALSE,0,0,0,0,0.699245153,1,0,NA
SH3BGRL,1,FALSE,0,0,0,0,1,1,0,NA
SH3BGRL2,1,FALSE,0,0,0,0,1,1,0,NA
SH3BGRL3,1,FALSE,0,0,0,0,0.729311926,1,0,NA
SH3BP2,1,FALSE,0,0,0,0,0.55389791,1,0,NA
SH3BP4,1,FALSE,0,0,0,0,1,1,0,NA
SH3BP5,1,FALSE,0,0,0,0,1,1,0,NA
SH3BP5L,1,FALSE,0,0,1,1,0.900169844,1,0,Diverged_in_single-cell
SH3D19,1,FALSE,0,0,0,0,0.000677092,1,0,NA
SH3D21,1,FALSE,0,0,0,0,1,1,0,NA
SH3GL1,1,FALSE,0,0,0,0,0.510791724,1,0,NA
SH3GL2,1,FALSE,0,0,0,0,1,1,0,NA
SH3GL3,1,FALSE,0,0,0,0,1,1,0,NA
SH3GLB1,1,FALSE,0,0,0,0,1,1,0,NA
SH3GLB2,1,FALSE,0,0,1,1,1,1,0,Diverged_in_single-cell
SH3KBP1,1,FALSE,0,0,0,0,1,1,0,NA
SH3PXD2A,1,FALSE,0,0,0,0,0.006087963,1,0,NA
SH3PXD2B,1,FALSE,0,0,0,0,0.748129207,1,0,NA
SH3RF1,1,FALSE,0,0,0,0,0.839230141,1,0,NA
SH3RF2,1,FALSE,0,0,0,0,1,1,0,NA
SH3RF3,1,FALSE,0,0,0,0,1,1,0,NA
SH3TC1,1,FALSE,1,0,0,1,1,1,0,Diverged_in_single-cell
SH3TC2,1,FALSE,0,0,0,0,1,1,0,NA
SH3YL1,1,FALSE,0,0,1,1,0.549800291,1,0,Diverged_in_single-cell
SHANK1,1,FALSE,0,0,0,0,1,1,0,NA
SHANK2,1,FALSE,0,0,0,0,0.405284364,1,0,NA
SHANK3,1,FALSE,0,0,0,0,1,1,0,NA
SHARPIN,1,FALSE,0,0,0,0,0.262033437,1,0,NA
SHB,1,FALSE,0,0,0,0,1,1,0,NA
SHBG,1,FALSE,0,1,0,1,0.665080594,1,0,Diverged_in_single-cell
SHC1,1,FALSE,0,0,0,0,1,1,0,NA
SHC2,1,FALSE,0,0,0,0,0.153766173,1,0,NA
SHC3,1,FALSE,0,0,0,0,0.36721378,1,0,NA
SHC4,1,FALSE,0,0,0,0,1,1,0,NA
SHCBP1L,1,FALSE,1,1,0,1,1,1,0,Diverged_in_single-cell
SHD,1,FALSE,0,0,0,0,1,1,0,NA
SHE,1,FALSE,1,0,0,1,0.698935972,1,0,Diverged_in_single-cell
SHF,1,FALSE,0,0,0,0,0.320079334,1,0,NA
SHH,1,FALSE,0,0,0,0,1,1,0,NA
SHISA2,1,FALSE,0,0,1,1,0.815784866,1,0,Diverged_in_single-cell
SHISA3,0,FALSE,1,0,1,1,1,1,0,NA
SHISA4,1,FALSE,0,0,0,0,0.000453545,1,0,NA
SHISA5,1,FALSE,0,0,0,0,1,1,0,NA
SHISA6,1,FALSE,0,0,0,0,1,1,0,NA
SHISA7,1,FALSE,0,0,0,0,1,1,0,NA
SHISA8,1,FALSE,0,0,1,1,1,1,0,Diverged_in_single-cell
SHKBP1,1,FALSE,0,0,0,0,1,1,0,NA
SHMT2,1,FALSE,0,0,0,0,0.50921314,1,0,NA
SHOC2,1,FALSE,0,0,0,0,1,1,0,NA
SHPK,1,FALSE,0,1,0,1,0.000915376,1,0,Diverged_in_single-cell
SHPRH,1,FALSE,0,0,0,0,0.580914924,1,0,NA
SHQ1,1,FALSE,0,0,0,0,1,1,0,NA
SHROOM1,1,FALSE,0,0,0,0,0.407670797,1,0,NA
SHROOM2,1,FALSE,0,0,0,0,1,1,0,NA
SHROOM3,1,FALSE,0,0,0,0,1,1,0,NA
SHROOM4,1,FALSE,0,0,0,0,0.441958097,1,0,NA
SI,0,FALSE,0,1,0,1,1,1,0,NA
SIAE,1,FALSE,0,0,0,0,1,1,0,NA
SIAH2,1,FALSE,0,0,1,1,1,1,0,Diverged_in_single-cell
SIAH3,1,FALSE,0,0,1,1,1,1,0,Diverged_in_single-cell
SIDT1,1,FALSE,0,0,0,0,1,1,0,NA
SIDT2,1,FALSE,0,0,1,1,1,1,0,Diverged_in_single-cell
SIGLEC1,1,FALSE,1,0,0,1,1,1,0,Diverged_in_single-cell
SIGLEC10,0,FALSE,1,0,0,1,1,1,0,NA
SIGLEC11,1,TRUE,1,0,0,1,0.96487181,1,0,NA
SIGLEC15,0,TRUE,1,1,0,1,1,1,0,NA
